1794, 8739
1795, 2834
1796, 16348
1797, 2993
1798, 8946
1799, 3398
1800, 6798
1801, 3500
1802, 2463
1803, 3659
1804, 780
1805, 3652
1806, -1837
1807, 3590
1808, -2671
1809, 3358
1810, -3980
1811, 3134
1812, -4089
1813, 2721
1814, -4453
1815, 2281
1816, -4099
1817, 1739
1818, -3853
1819, 1331
1820, -3077
1821, 764
1822, -2495
1823, 225
1824, -1751
1825, -380
1826, -918
1827, -730
1828, -402
1829, -1215
1830, 526
1831, -1414
1832, 828
1833, -1838
1834, 1645
1835, -1967
1836, 1656
1837, -2156
1838, 2250
1839, -2077
1840, 1803
1841, -2086
1842, 2609
1843, -1898
1844, 1754
1845, -1825
1846, 2649
1847, -1513
1848, 1103
1849, -1307
1850, 2582
1851, -835
1852, 69
1853, -761
1854, 2934
1855, -25
1856, -2823
1857, -1705
1858, 20858
1859, -3699
1860, 39346
1861, -3421
1862, 27033
1863, -3648
1864, 24460
1865, -3467
1866, 16382
1867, -3491
1868, 12837
1869, -3183
1870, 6395
1871, -3077
1872, 3077
1873, -2797
1874, -2002
1875, -2601
1876, -4742
1877, -2237
1878, -8717
1879, -1996
1880, -10718
1881, -1654
1882, -13586
1883, -1381
1884, -14955
1885, -1170
1886, -16814
1887, -879
1888, -17525
1889, -582
1890, -18328
1891, -388
1892, -18578
1893, -202
1894, -18556
1895, -46
1896, -18224
1897, 142
1898, -17542
1899, 245
1900, -16942
1901, 263
1902, -15638
1903, 436
1904, -14727
1905, 313
1906, -12884
1907, 422
1908, -12017
1909, 340
1910, -9690
1911, 407
1912, -9123
1913, 249
1914, -6090
1915, 404
1916, -6277
1917, 42
1918, -2012
1919, 473
1920, -5086
1921, -1414
1922, 16580
1923, -3602
1924, 32434
1925, -3523
1926, 21712
1927, -3963
1928, 19578
1929, -4090
1930, 12690
1931, -4387
1932, 10246
1933, -4315
1934, 5169
1935, -4495
1936, 3127
1937, -4429
1938, -450
1939, -4436
1940, -1908
1941, -4325
1942, -4418
1943, -4362
1944, -5170
1945, -4140
1946, -6746
1947, -4042
1948, -6993
1949, -3792
1950, -7847
1951, -3711
1952, -7551
1953, -3507
1954, -7811
1955, -3364
1956, -7232
1957, -3082
1958, -7041
1959, -2939
1960, -6391
1961, -2585
1962, -5862
1963, -2474
1964, -5153
1965, -2063
1966, -4509
1967, -2005
1968, -3932
1969, -1565
1970, -3135
1971, -1488
1972, -2726
1973, -1034
1974, -1980
1975, -1051
1976, -1726
1977, -508
1978, -1076
1979, -707
1980, -1292
1981, 213
1982, -48
1983, -572
1984, -1609
1985, 3887
1986, 6143
1987, 8105
1988, 10194
1989, 7211
1990, 3587
1991, 7786
1992, 1185
1993, 7405
1994, -2778
1995, 7710
1996, -4269
1997, 7347
1998, -6558
1999, 7370
2000, -7223
2001, 6912
2002, -8345
2003, 6823
2004, -8028
2005, 6418
2006, -8398
2007, 6128
2008, -7519
2009, 5627
2010, -7254
2011, 5222
2012, -6181
2013, 4690
2014, -5712
2015, 4334
2016, -4320
2017, 3903
2018, -3781
2019, 3482
2020, -2590
2021, 3075
2022, -2185
2023, 2591
2024, -1191
2025, 2303
2026, -955
2027, 1949
2028, -16
2029, 1859
2030, -119
2031, 1522
2032, 496
2033, 1473
2034, 163
2035, 1284
2036, 702
2037, 1355
2038, 41
2039, 1063
2040, 605
2041, 1310
2042, -430
2043, 945
2044, 446
2045, 1409
2046, -1295
2047, 421
2048, 1111
2049, 4483
2050, -10257
2051, 7883
2052, -21060
2053, 5922
2054, -17528
2055, 5529
2056, -17305
2057, 3953
2058, -14045
2059, 3063
2060, -12424
2061, 1656
2062, -9138
2063, 718
2064, -7064
2065, -472
2066, -4345
2067, -1310
2068, -2577
2069, -2271
2070, -627
2071, -2782
2072, 594
2073, -3340
2074, 1596
2075, -3528
2076, 2166
2077, -3813
2078, 2491
2079, -3740
2080, 2502
2081, -3702
2082, 2342
2083, -3408
2084, 2121
2085, -3138
2086, 1560
2087, -2802
2088, 1393
2089, -2472
2090, 888
2091, -2175
2092, 814
2093, -1753
2094, 334
2095, -1573
2096, 579
2097, -1187
2098, 47
2099, -1140
2100, 645
2101, -650
2102, 70
2103, -754
2104, 970
2105, -157
2106, 35
2107, -566
2108, 1643
2109, 340
2110, -322
2111, -791
2112, 3388
2113, 5066
2114, -12690
2115, 9887
2116, -29247
2117, 7303
2118, -25295
2119, 6697
2120, -26058
2121, 4467
2122, -22334
2123, 3230
2124, -20492
2125, 1007
2126, -16214
2127, -476
2128, -13271
2129, -2503
2130, -8952
2131, -3925
2132, -5835
2133, -5480
2134, -2003
2135, -6568
2136, 682
2137, -7675
2138, 3653
2139, -8120
2140, 5569
2141, -8659
2142, 7296
2143, -8577
2144, 8269
2145, -8333
2146, 9028
2147, -7679
2148, 9095
2149, -6893
2150, 8883
2151, -5807
2152, 8406
2153, -4612
2154, 7473
2155, -3310
2156, 6641
2157, -1884
2158, 5301
2159, -579
2160, 4504
2161, 788
2162, 2948
2163, 1869
2164, 2406
2165, 3004
2166, 797
2167, 3750
2168, 853
